,x,y,label
39511,53.4820527,-2.3307762,F4.0
39512,53.5030682,-2.2807216,F4.0
39513,53.4746923,-2.3226561,F4.0
39514,53.4786536,-2.3403847,F4.0
39515,53.475349,-2.2866511,F4.0
39516,53.4988942,-2.310329,F4.0
39517,53.4907846,-2.3262801,F4.0
39518,53.4984759,-2.3120459,F4.0
39519,53.4782897,-2.3466773,F4.0
39520,53.4878034,-2.3318272,F4.0
39521,53.4783016,-2.2874067,F4.0
39522,53.4854456,-2.2917492,F4.0
39523,53.4846841,-2.3357771,F4.0
39524,53.4837812,-2.2795988,F4.0
39525,53.4743544,-2.2824846,F4.0
39526,53.4820543,-2.3308532,F4.0
39527,53.4882721,-2.3311277,F4.0
39528,53.4794892,-2.2805964,F4.0
39529,53.4839266,-2.2874371,F4.0
39530,53.4819739,-2.3307122,F4.0
39531,53.4991175,-2.3103913,F4.0
39532,53.4784891,-2.2859488,F4.0
39533,53.4920727,-2.3238841,F4.0
39534,53.4815088,-2.3408697,F4.0
39535,53.4864585,-2.274953,F4.0
39536,53.4945874,-2.2783118,F4.0
39537,53.4824568,-2.3423683,F4.0
39538,53.4850349,-2.2746602,F4.0
39539,53.4854394,-2.2748969,F4.0
39540,53.4813197,-2.2789388,F4.0
39541,53.4918333,-2.2847803,F4.0
39542,53.4870798,-2.2881202,F4.0
39543,53.4719293,-2.3149822,F4.0
39544,53.4909109,-2.3235849,F4.0
39545,53.4840293,-2.2791092,F4.0
39546,53.4933377,-2.2986588,F4.0
39547,53.4974923,-2.2820644,F4.0
39548,53.478033,-2.2854862,F4.0
39549,53.4913896,-2.3250975,F4.0
39550,53.4834524,-2.2765706,F4.0
39551,53.4971908,-2.2818328,F4.0
39552,53.4768795,-2.285975,F4.0
39553,53.5026512,-2.2791754,F4.0
39554,53.4776846,-2.2857014,F4.0
39555,53.4840726,-2.2792573,F4.0
39556,53.4962132,-2.2809648,F4.0
39557,53.4774001,-2.3462831,F4.0
39558,53.4931188,-2.2847382,F4.0
39559,53.4717908,-2.3148956,F4.0
39560,53.4774118,-2.2863609,F4.0
39561,53.4959903,-2.2811766,F4.0
39562,53.5004271,-2.3111147,F4.0
39563,53.4862604,-2.2751323,F4.0
39564,53.4780514,-2.2857317,F4.0
39565,53.4766031,-2.2807393,F4.0
39566,53.4818526,-2.2781127,F4.0
39567,53.4783242,-2.2844794,F4.0
39568,53.4784002,-2.2853243,F4.0
39569,53.5000421,-2.2977857,F4.0
39570,53.4854008,-2.2940269,F4.0
39571,53.4842422,-2.3416338,F4.0
39572,53.4978323,-2.3118338,F4.0
39573,53.4850646,-2.3385765,F4.0
39574,53.5015749,-2.3108259,F4.0
39575,53.4844067,-2.2881534,F4.0
39576,53.490858,-2.3361502,F4.0
39577,53.4756853,-2.2867127,F4.0
39578,53.5002109,-2.3076332,F4.0
39579,53.4811847,-2.2764002,F4.0
39580,53.4907896,-2.3251297,F4.0
39581,53.4848194,-2.2743313,F4.0
39582,53.4766515,-2.3466154,F4.0
39583,53.4831423,-2.3445659,F4.0
39584,53.486244,-2.2749748,F4.0
39585,53.5014336,-2.3093768,F4.0
39586,53.4825064,-2.2983184,F4.0
39587,53.4837235,-2.2782538,F4.0
39588,53.4884308,-2.3161688,F4.0
39589,53.4772182,-2.3460455,F4.0
39590,53.4877651,-2.3327713,F4.0
39591,53.4878236,-2.3191032,F4.0
39592,53.4874493,-2.300455,F4.0
39593,53.483014,-2.2838743,F4.0
39594,53.4836252,-2.3070897,F4.0
39595,53.4734212,-2.3020344,F4.0
39596,53.4739763,-2.3187772,F4.0
39597,53.4877589,-2.3299443,F4.0
39598,53.4958828,-2.3472373,F4.0
39599,53.490087,-2.2965567,F4.0
39600,53.4769447,-2.3453496,F4.0
39601,53.4771602,-2.2741594,F4.0
39602,53.4742692,-2.2770828,F4.0
39603,53.4738833,-2.2781706,F4.0
39604,53.4768325,-2.2746864,F4.0
39605,53.4818768,-2.2900374,F4.0
39606,53.489347,-2.3244305,F4.0
39607,53.4742496,-2.2769815,F4.0
39608,53.4775309,-2.3243606,F4.0
39609,53.477323,-2.2766002,F4.0
39610,53.4734401,-2.2966099,F4.0
39611,53.4773901,-2.2765573,F4.0
39612,53.4775669,-2.3465358,F4.0
39613,53.4728902,-2.2837265,F4.0
39614,53.4911593,-2.3446011,F4.0
39615,53.4719423,-2.2925973,F4.0
39616,53.4736162,-2.302389,F4.0
39617,53.4718989,-2.2924552,F4.0
39618,53.4821689,-2.2878261,F4.0
39619,53.4723426,-2.3168651,F4.0
39620,53.4980649,-2.2828996,F4.0
39621,53.4976468,-2.3470741,F4.0
39622,53.4789044,-2.2899693,F4.0
39623,53.4828335,-2.3309991,F4.0
39624,53.4958249,-2.3459999,F4.0
39625,53.4909948,-2.3414816,F4.0
39626,53.4919705,-2.3253765,F4.0
39627,53.4828877,-2.3323636,F4.0
39628,53.4719199,-2.3146293,F4.0
39629,53.4781297,-2.2860929,F4.0
39630,53.4927864,-2.3468014,F4.0
39631,53.4854953,-2.3426231,F4.0
39632,53.4983991,-2.3128166,F4.0
39633,53.4777013,-2.2858265,F4.0
39634,53.4820027,-2.3308567,F4.0
39635,53.4914836,-2.3237324,F4.0
39636,53.4768274,-2.3458545,F4.0
39637,53.4948692,-2.2799401,F4.0
39638,53.4823097,-2.2807991,F4.0
39639,53.4785796,-2.2900684,F4.0
39640,53.4904872,-2.2959871,F4.0
39641,53.4719423,-2.3154084,F4.0
39642,53.4715937,-2.2871093,F4.0
39643,53.4774501,-2.2771829,F4.0
39644,53.5014427,-2.3042087,F4.0
39645,53.4825056,-2.284316,F4.0
39646,53.5019764,-2.3051947,F4.0
39647,53.4951246,-2.3438253,F4.0
39648,53.4738394,-2.3029679,F4.0
39649,53.4773773,-2.2822167,F4.0
39650,53.4773348,-2.3241324,F4.0
39651,53.4825172,-2.290502,F4.0
39652,53.4928236,-2.3459302,F4.0
39653,53.4758145,-2.2774664,F4.0
39654,53.4752198,-2.2771171,F4.0
39655,53.4914383,-2.2977465,F4.0
39656,53.5016086,-2.3045091,F4.0
39657,53.5007648,-2.314343,F4.0
39658,53.4918832,-2.2750283,F4.0
39659,53.5004438,-2.2889433,F4.0
39660,53.4951979,-2.3090355,F4.0
39661,53.4903474,-2.2819633,F4.0
39662,53.4907743,-2.2802868,F4.0
39663,53.477068,-2.2778131,F4.0
39664,53.4795937,-2.2809718,F4.0
39665,53.4959674,-2.3094595,F4.0
39666,53.4954921,-2.3077052,F4.0
39667,53.4913626,-2.2813194,F4.0
39668,53.476962,-2.2778658,F4.0
39669,53.4776767,-2.2784446,F4.0
39670,53.4906426,-2.2793868,F4.0
39671,53.4900404,-2.2794753,F4.0
39672,53.4760409,-2.2753109,F4.0
39673,53.475731,-2.274194,F4.0
39674,53.4975706,-2.3053357,F4.0
39675,53.4925745,-2.284128,F4.0
39676,53.4904283,-2.2789297,F4.0
39677,53.4830551,-2.2979452,F4.0
39678,53.4861422,-2.2993826,F4.0
39679,53.4770055,-2.2743587,F4.0
39680,53.4960442,-2.3058249,F4.0
39681,53.473296,-2.3346245,F4.0
39682,53.4879189,-2.2934604,F4.0
39683,53.4770172,-2.2752027,F4.0
39684,53.4775704,-2.2993076,F4.0
39685,53.4763632,-2.2765828,F4.0
39686,53.4733684,-2.3423766,F4.0
39687,53.4738985,-2.3337442,F4.0
39688,53.4981953,-2.2829361,F4.0
39689,53.4903516,-2.2799743,F4.0
39690,53.495539,-2.3032688,F4.0
39691,53.4943692,-2.3069381,F4.0
39692,53.492906,-2.2827328,F4.0
39693,53.4906292,-2.2823238,F4.0
39694,53.4950099,-2.3047323,F4.0
39695,53.4755803,-2.2733485,F4.0
39696,53.4850701,-2.2893371,F4.0
39697,53.475647,-2.3263037,F4.0
39698,53.4756816,-2.3259677,F4.0
39699,53.481156,-2.3414852,F4.0
39700,53.4800637,-2.3404049,F4.0
39701,53.4785386,-2.3468981,F4.0
39702,53.4785778,-2.3459445,F4.0
39703,53.4757449,-2.3265522,F4.0
39704,53.4824999,-2.3420324,F4.0
39705,53.5002379,-2.3076787,F4.0
39706,53.4835977,-2.3306808,F4.0
39707,53.4839768,-2.3314971,F4.0
39708,53.492897,-2.2739655,F4.0
39709,53.4841764,-2.3306301,F4.0
39710,53.48422,-2.3311097,F4.0
39711,53.4904537,-2.3173026,F4.0
39712,53.4758944,-2.3266364,F4.0
39713,53.4761551,-2.3262162,F4.0
39714,53.4812852,-2.3254675,F4.0
39715,53.4815345,-2.3382183,F4.0
39716,53.4832028,-2.3436819,F4.0
39717,53.5023941,-2.2896442,F4.0
39718,53.4845995,-2.3310302,F4.0
39719,53.4809432,-2.339662,F4.0
39720,53.4831912,-2.3305335,F4.0
39721,53.4732666,-2.3016948,F4.0
39722,53.4828747,-2.3307399,F4.0
39723,53.4910332,-2.3130945,F4.0
39724,53.4913633,-2.3135073,F4.0
39725,53.481297,-2.3306589,F4.0
39726,53.4828915,-2.3450028,F4.0
39727,53.4808255,-2.3303013,F4.0
39728,53.4799222,-2.339758,F4.0
39729,53.4731762,-2.31121,F4.0
39730,53.4952994,-2.3039605,F4.0
39731,53.4842363,-2.3309879,F4.0
39732,53.4740014,-2.3261765,F4.0
39733,53.4863676,-2.3009425,F4.0
39734,53.4906085,-2.2811543,F4.0
39735,53.4924386,-2.2884734,F4.0
39736,53.4903899,-2.2818732,F4.0
39737,53.4921336,-2.2818638,F4.0
39738,53.4909819,-2.2801887,F4.0
39739,53.4908494,-2.2831499,F4.0
39740,53.4942341,-2.3096263,F4.0
39741,53.4923988,-2.2814986,F4.0
39742,53.4928906,-2.2836578,F4.0
39743,53.4896749,-2.2799017,F4.0
39744,53.49097,-2.2818571,F4.0
39745,53.488951,-2.2948379,F4.0
39746,53.4989423,-2.2819454,F4.0
39747,53.4925295,-2.3068397,F4.0
39748,53.494956,-2.3101052,F4.0
39749,53.4944622,-2.3086039,F4.0
39750,53.4854621,-2.3441545,F4.0
39751,53.4922587,-2.3101992,F4.0
39752,53.4963183,-2.2997884,F4.0
39753,53.4958776,-2.3012389,F4.0
39754,53.4859945,-2.3059475,F4.0
39755,53.4854714,-2.3059609,F4.0
39756,53.4896755,-2.3132111,F4.0
39757,53.480225,-2.300823,F4.0
39758,53.4847446,-2.3119926,F4.0
39759,53.4808512,-2.3006062,F4.0
39760,53.4777104,-2.3100468,F4.0
39761,53.485011,-2.3035421,F4.0
39762,53.4844565,-2.3015476,F4.0
39763,53.4915646,-2.285244,F4.0
39764,53.4920249,-2.2960214,F4.0
39765,53.4920244,-2.2980605,F4.0
39766,53.4929223,-2.2825329,F4.0
39767,53.4848264,-2.3432627,F4.0
39768,53.4768909,-2.2737428,F4.0
39769,53.4917715,-2.2832678,F4.0
39770,53.4813941,-2.2786317,F4.0
39771,53.4991073,-2.3067117,F4.0
39772,53.4919569,-2.2836032,F4.0
39773,53.4990713,-2.3095217,F4.0
39774,53.481473,-2.278136,F4.0
39775,53.4958346,-2.2745209,F4.0
39776,53.4935234,-2.3068187,F4.0
39777,53.492952,-2.2825836,F4.0
39778,53.4847064,-2.3449199,F4.0
39779,53.47423,-2.3342702,F4.0
39780,53.4738062,-2.3349887,F4.0
39781,53.4963255,-2.3050375,F4.0
39782,53.4760189,-2.2745676,F4.0
39783,53.4900276,-2.2806286,F4.0
39784,53.4972734,-2.3060181,F4.0
39785,53.4739284,-2.3357727,F4.0
39786,53.4959816,-2.3022624,F4.0
39787,53.4841987,-2.3429063,F4.0
39788,53.484981,-2.3411026,F4.0
39789,53.5034088,-2.3391005,F4.0
39790,53.4898249,-2.2963358,F4.0
39791,53.4898154,-2.2965423,F4.0
39792,53.4851331,-2.331256,F4.0
39793,53.489785,-2.2962124,F4.0
39794,53.4899754,-2.2962474,F4.0
39795,53.4976935,-2.3024186,F4.0
39796,53.498701,-2.3101638,F4.0
39797,53.4988994,-2.3070924,F4.0
39798,53.4887749,-2.2800627,F4.0
39799,53.4768197,-2.2763727,F4.0
39800,53.4921505,-2.3413237,F4.0
39801,53.4968867,-2.3009149,F4.0
39802,53.4997324,-2.3076226,F4.0
39803,53.4989283,-2.3064531,F4.0
39804,53.4892474,-2.2806605,F4.0
39805,53.4857271,-2.3106074,F4.0
39806,53.4842121,-2.3307455,F4.0
39807,53.4945196,-2.2916848,F4.0
39808,53.4902056,-2.3234565,F4.0
39809,53.4791848,-2.2870992,F4.0
39810,53.4896738,-2.3240088,F4.0
39811,53.4776737,-2.2762263,F4.0
39812,53.4994937,-2.2803301,F4.0
39813,53.4746067,-2.3223809,F4.0
39814,53.4897216,-2.3233727,F4.0
39815,53.4977722,-2.2811191,F4.0
39816,53.5022997,-2.3403712,F4.0
39817,53.4716926,-2.3354091,F4.0
39818,53.486751,-2.3300734,F4.0
39819,53.4732336,-2.3232916,F4.0
39820,53.4718973,-2.274824,F4.0
39821,53.4865129,-2.2939533,F4.0
39822,53.4854789,-2.2940329,F4.0
39823,53.501992,-2.3361785,F4.0
39824,53.4842134,-2.3035125,F4.0
39825,53.5024403,-2.3361371,F4.0
39826,53.4818739,-2.2805229,F4.0
39827,53.4792749,-2.288887,F4.0
39828,53.4970707,-2.2800703,F4.0
39829,53.4828524,-2.3112715,F4.0
39830,53.4714746,-2.3300519,F4.0
39831,53.4754947,-2.3266222,F4.0
39832,53.4998204,-2.2843458,F4.0
39833,53.4846536,-2.3035288,F4.0
39834,53.4747903,-2.3223224,F4.0
39835,53.4750585,-2.3222063,F4.0
39836,53.4841831,-2.3011137,F4.0
39837,53.4908973,-2.2936536,F4.0
39838,53.4806403,-2.2850932,F4.0
39839,53.4834111,-2.2978915,F4.0
39840,53.4871477,-2.3366082,F4.0
39841,53.4920576,-2.3192472,F4.0
39842,53.48153,-2.2784622,F4.0
39843,53.4924565,-2.3184413,F4.0
39844,53.492367,-2.3193332,F4.0
39845,53.4911925,-2.2944636,F4.0
39846,53.4733064,-2.2760865,F4.0
39847,53.4991153,-2.2866641,F4.0
39848,53.4994586,-2.2860018,F4.0
39849,53.474395,-2.3443879,F4.0
39850,53.4724446,-2.3324786,F4.0
39851,53.4911831,-2.295086,F4.0
39852,53.4846616,-2.3370581,F4.0
39853,53.4850193,-2.3398832,F4.0
39854,53.4728207,-2.337203,F4.0
39855,53.5012707,-2.3388043,F4.0
39856,53.4977558,-2.2751864,F4.0
39857,53.4847799,-2.3308076,F4.0
39858,53.4964967,-2.3032666,F4.0
39859,53.4850242,-2.3018543,F4.0
39860,53.5025136,-2.3111076,F4.0
39861,53.4716449,-2.286886,F4.0
39862,53.4719137,-2.3418325,F4.0
39863,53.4925967,-2.3194859,F4.0
39864,53.487873,-2.294052,F4.0
39865,53.4792372,-2.2875443,F4.0
39866,53.4721188,-2.2751776,F4.0
39867,53.490248,-2.3226752,F4.0
39868,53.4975476,-2.3043071,F4.0
39869,53.497186,-2.3040284,F4.0
39870,53.4761911,-2.3269881,F4.0
39871,53.4763274,-2.2802432,F4.0
39872,53.4967757,-2.274936,F4.0
39873,53.4846067,-2.3018506,F4.0
39874,53.4815624,-2.2786751,F4.0
39875,53.4933422,-2.2876256,F4.0
39876,53.4937349,-2.2871212,F4.0
39877,53.4854689,-2.3018421,F4.0
39878,53.5021912,-2.3387833,F4.0
39879,53.4945819,-2.2912261,F4.0
39880,53.4769494,-2.2810471,F4.0
39881,53.4867308,-2.3366112,F4.0
39882,53.4905416,-2.2736852,F4.0
39883,53.4959071,-2.32875,F4.0
39884,53.4906781,-2.2743113,F4.0
39885,53.476158,-2.2782852,F4.0
39886,53.495559,-2.3301385,F4.0
39887,53.4733933,-2.2978506,F4.0
39888,53.4961541,-2.2789406,F4.0
39889,53.4871614,-2.2972343,F4.0
39890,53.4965072,-2.3015015,F4.0
39891,53.4955143,-2.3407283,F4.0
39892,53.4854159,-2.3399187,F4.0
39893,53.4876123,-2.296996,F4.0
39894,53.4816727,-2.3472179,F4.0
39895,53.4846819,-2.3360364,F4.0
39896,53.4958338,-2.3412255,F4.0
39897,53.4962198,-2.3306443,F4.0
39898,53.4925579,-2.2747412,F4.0
39899,53.4978798,-2.2816892,F4.0
39900,53.4988284,-2.2813075,F4.0
39901,53.4813857,-2.3461942,F4.0
39902,53.476112,-2.2939548,F4.0
39903,53.4850614,-2.2763675,F4.0
39904,53.4856526,-2.2763504,F4.0
39905,53.4802212,-2.3400711,F4.0
39906,53.4877149,-2.3383416,F4.0
39907,53.4964773,-2.3404614,F4.0
39908,53.4881011,-2.3375973,F4.0
39909,53.480912,-2.3081682,F4.0
39910,53.4889257,-2.3289921,F4.0
39911,53.4908012,-2.316744,F4.0
39912,53.4855878,-2.2759681,F4.0
39913,53.4867317,-2.3007689,F4.0
39914,53.4812275,-2.3413583,F4.0
39915,53.4808667,-2.3032369,F4.0
39916,53.4966381,-2.2775067,F4.0
39917,53.4868209,-2.298996,F4.0
39918,53.484378,-2.2869437,F4.0
39919,53.4828696,-2.2946427,F4.0
39920,53.4964499,-2.3296327,F4.0
39921,53.489506,-2.29893,F4.0
39922,53.4975556,-2.279836,F4.0
39923,53.4948902,-2.3015972,F4.0
39924,53.4907122,-2.2942866,F4.0
39925,53.4811013,-2.3031618,F4.0
39926,53.497795,-2.3038459,F4.0
39927,53.4847784,-2.3045136,F4.0
39928,53.4876274,-2.296617,F4.0
39929,53.4762689,-2.2760677,F4.0
39930,53.502701,-2.3386703,F4.0
39931,53.4810931,-2.2758864,F4.0
39932,53.4752174,-2.2916151,F4.0
39933,53.4826368,-2.3128462,F4.0
39934,53.5033089,-2.3386422,F4.0
39935,53.5035058,-2.3390315,F4.0
39936,53.4806934,-2.3020522,F4.0
39937,53.5004821,-2.2855103,F4.0
39938,53.5005883,-2.2850965,F4.0
39939,53.4973268,-2.302962,F4.0
39940,53.4907042,-2.2950547,F4.0
39941,53.476927,-2.2941097,F4.0
39942,53.4791494,-2.3455078,F4.0
39943,53.4829843,-2.346165,F4.0
39944,53.4788447,-2.3461945,F4.0
39945,53.4809357,-2.347236,F4.0
39946,53.4757237,-2.2862451,F4.0
39947,53.4914781,-2.2826234,F4.0
39948,53.4898044,-2.2988654,F4.0
39949,53.4825703,-2.3450992,F4.0
39950,53.4817284,-2.3405029,F4.0
39951,53.4795836,-2.3403645,F4.0
39952,53.4806046,-2.3014451,F4.0
39953,53.4973021,-2.3038497,F4.0
39954,53.5031122,-2.3048812,F4.0
39955,53.4857097,-2.3097172,F4.0
39956,53.4903501,-2.3282966,F4.0
39957,53.4983857,-2.2856084,F4.0
39958,53.4754503,-2.2913132,F4.0
39959,53.4793713,-2.2910256,F4.0
39960,53.4803291,-2.3063397,F4.0
39961,53.5013367,-2.2795731,F4.0
39962,53.4992775,-2.2782111,F4.0
39963,53.4968216,-2.2784581,F4.0
39964,53.4719619,-2.3312925,F4.0
39965,53.4872327,-2.3038222,F4.0
39966,53.4965941,-2.2738672,F4.0
39967,53.4866578,-2.3115354,F4.0
39968,53.4928094,-2.3167999,F4.0
39969,53.4873032,-2.3110973,F4.0
39970,53.4872951,-2.2899994,F4.0
39971,53.5023665,-2.2798737,F4.0
39972,53.4855119,-2.2929084,F4.0
39973,53.4767789,-2.2865619,F4.0
39974,53.4794108,-2.2913317,F4.0
39975,53.4888713,-2.3280629,F4.0
39976,53.4903693,-2.3280713,F4.0
39977,53.4857996,-2.3123532,F4.0
39978,53.4894741,-2.3170427,F4.0
39979,53.4753426,-2.3345769,F4.0
39980,53.489535,-2.3309399,F4.0
39981,53.4888648,-2.2796484,F4.0
39982,53.5031485,-2.2805183,F4.0
39983,53.5024246,-2.2797311,F4.0
39984,53.5033646,-2.2799634,F4.0
39985,53.4850276,-2.3097886,F4.0
39986,53.5026258,-2.2792377,F4.0
39987,53.4838069,-2.2946917,F4.0
39988,53.5013978,-2.2789014,F4.0
39989,53.4849348,-2.3097884,F4.0
39990,53.4839501,-2.3208333,F4.0
39991,53.5031575,-2.332921,F4.0
39992,53.4820371,-2.3133451,F4.0
39993,53.4910041,-2.2896837,F4.0
39994,53.4905978,-2.2906261,F4.0
39995,53.5027483,-2.3410983,F4.0
39996,53.4915068,-2.291116,F4.0
39997,53.4859226,-2.2987634,F4.0
39998,53.4812277,-2.2997798,F4.0
39999,53.4851375,-2.2999622,F4.0
40000,53.4869606,-2.3335326,F4.0
40001,53.4873124,-2.3303537,F4.0
40002,53.4996756,-2.3121407,F4.0
40003,53.4867545,-2.334929,F4.0
40004,53.490282,-2.3139728,F4.0
40005,53.4756411,-2.2825553,F4.0
40006,53.4750907,-2.2804596,F4.0
40007,53.4892468,-2.2915882,F4.0
40008,53.4849127,-2.2971561,F4.0
40009,53.5001143,-2.3106153,F4.0
40010,53.4921831,-2.2899298,F4.0
40011,53.5034355,-2.3417484,F4.0
40012,53.4817904,-2.3117343,F4.0
40013,53.4910967,-2.2901612,F4.0
40014,53.4915834,-2.2911429,F4.0
40015,53.4901585,-2.2924703,F4.0
40016,53.4914963,-2.2910145,F4.0
40017,53.4906811,-2.2900973,F4.0
40018,53.4870323,-2.3006387,F4.0
40019,53.4908175,-2.2901156,F4.0
40020,53.499292,-2.3126115,F4.0
40021,53.4920494,-2.2900485,F4.0
40022,53.5034998,-2.3459414,F4.0
40023,53.5021206,-2.3439343,F4.0
40024,53.4910743,-2.2907813,F4.0
40025,53.5017132,-2.3431526,F4.0
40026,53.4877494,-2.3039916,F4.0
40027,53.4758525,-2.2800734,F4.0
40028,53.4951392,-2.3411398,F4.0
40029,53.4752908,-2.2912583,F4.0
40030,53.4884148,-2.2803583,F4.0
40031,53.4989808,-2.2805695,F4.0
40032,53.4946612,-2.3167162,F4.0
40033,53.4915837,-2.3205807,F4.0
40034,53.4815196,-2.3019674,F4.0
40035,53.4983794,-2.287064,F4.0
40036,53.4845981,-2.3015421,F4.0
40037,53.4927415,-2.2825182,F4.0
40038,53.4730105,-2.2797063,F4.0
40039,53.491635,-2.3196279,F4.0
40040,53.4778691,-2.2872142,F4.0
40041,53.4854657,-2.2947689,F4.0
40042,53.473437,-2.3281677,F4.0
40043,53.4894521,-2.3308424,F4.0
40044,53.4906365,-2.2875814,F4.0
40045,53.4983859,-2.2878685,F4.0
40046,53.4884274,-2.280098,F4.0
40047,53.4752302,-2.3268599,F4.0
40048,53.4874128,-2.2904758,F4.0
40049,53.4747349,-2.277347,F4.0
40050,53.4740316,-2.2733444,F4.0
40051,53.4874997,-2.290525,F4.0
40052,53.4755609,-2.3288093,F4.0
40053,53.4742172,-2.274403,F4.0
40054,53.4779437,-2.2877968,F4.0
40055,53.476354,-2.2862051,F4.0
40056,53.4846978,-2.3089189,F4.0
40057,53.477669,-2.2872814,F4.0
40058,53.476236,-2.2862411,F4.0
40059,53.4854609,-2.2997701,F4.0
40060,53.4819864,-2.3054449,F4.0
40061,53.4841515,-2.2739469,F4.0
40062,53.4775328,-2.2874728,F4.0
40063,53.4782593,-2.2870832,F4.0
40064,53.4857391,-2.3132002,F4.0
40065,53.4717743,-2.2746277,F4.0
40066,53.4843295,-2.3047601,F4.0
40067,53.4898875,-2.2861256,F4.0
40068,53.4858744,-2.311427,F4.0
40069,53.4742611,-2.2999139,F4.0
40070,53.4924597,-2.2842768,F4.0
40071,53.4968408,-2.2753089,F4.0
40072,53.4921404,-2.2841022,F4.0
40073,53.4855702,-2.2911441,F4.0
40074,53.4957987,-2.2751749,F4.0
40075,53.4742873,-2.3442566,F4.0
40076,53.4846301,-2.3112667,F4.0
40077,53.4790915,-2.2950538,F4.0
40078,53.4885461,-2.2802404,F4.0
40079,53.4907063,-2.2786959,F4.0
40080,53.4865116,-2.3134147,F4.0
40081,53.4950908,-2.2750676,F4.0
40082,53.4852156,-2.3130607,F4.0
40083,53.4717908,-2.3470614,F4.0
40084,53.49587,-2.2738767,F4.0
40085,53.4919002,-2.276266,F4.0
40086,53.4887682,-2.3286851,F4.0
40087,53.4750098,-2.2911001,F4.0
40088,53.4841289,-2.2738587,F4.0
40089,53.4719275,-2.2743458,F4.0
40090,53.4881466,-2.3112972,F4.0
40091,53.4777189,-2.3346467,F4.0
40092,53.4856541,-2.3010829,F4.0
40093,53.4724428,-2.2765224,F4.0
40094,53.4864745,-2.2952854,F4.0
40095,53.4827789,-2.3106881,F4.0
40096,53.4899731,-2.28681,F4.0
40097,53.4855859,-2.3135328,F4.0
40098,53.496963,-2.2792701,F4.0
40099,53.4963029,-2.2795919,F4.0
40100,53.4924966,-2.282892,F4.0
40101,53.4989809,-2.3116013,F4.0
40102,53.4821762,-2.3379266,F4.0
40103,53.4896837,-2.3143965,F4.0
40104,53.484373,-2.3094665,F4.0
40105,53.4843474,-2.3102497,F4.0
40106,53.4884035,-2.2966733,F4.0
40107,53.4884965,-2.2949442,F4.0
40108,53.4911203,-2.2891981,F4.0
40109,53.4913534,-2.2878096,F4.0
40110,53.4843164,-2.2960005,F4.0
40111,53.4852889,-2.2960361,F4.0
40112,53.4796068,-2.2874084,F4.0
40113,53.5016472,-2.3115802,F4.0
40114,53.5016874,-2.3114137,F4.0
40115,53.4892257,-2.3220787,F4.0
40116,53.4772336,-2.3097308,F4.0
40117,53.4889426,-2.2949575,F4.0
40118,53.4892435,-2.3208248,F4.0
40119,53.4882948,-2.2981776,F4.0
40120,53.4846702,-2.3102828,F4.0
40121,53.4925059,-2.2758295,F4.0
40122,53.4775105,-2.3094611,F4.0
40123,53.472183,-2.2738241,F4.0
40124,53.4849584,-2.341518,F4.0
40125,53.4774101,-2.3097089,F4.0
40126,53.4773942,-2.3097926,F4.0
40127,53.4773571,-2.3099441,F4.0
40128,53.4796456,-2.2909224,F4.0
40129,53.4752382,-2.2739062,F4.0
40130,53.4786644,-2.2915414,F4.0
40131,53.4787052,-2.291276,F4.0
40132,53.4850111,-2.3105243,F4.0
40133,53.4901478,-2.2925982,F4.0
40134,53.4850369,-2.30937,F4.0
40135,53.488444,-2.3357256,F4.0
40136,53.4888907,-2.3213434,F4.0
40137,53.4845614,-2.3466439,F4.0
40138,53.4796936,-2.291355,F4.0
40139,53.4722987,-2.27496,F4.0
40140,53.4827687,-2.3106088,F4.0
40141,53.4819743,-2.3305646,F4.0
40142,53.4870738,-2.2915368,F4.0
40143,53.4842325,-2.3117947,F4.0
40144,53.4846385,-2.3110854,F4.0
40145,53.4930355,-2.319612,F4.0
40146,53.4830971,-2.2904045,F4.0
40147,53.4890391,-2.2933494,F4.0
40148,53.4861407,-2.2986343,F4.0
40149,53.4761225,-2.3065274,F4.0
40150,53.4843247,-2.2990384,F4.0
40151,53.4797065,-2.2914706,F4.0
40152,53.4754318,-2.3074441,F4.0
40153,53.486721,-2.3107173,F4.0
40154,53.4856818,-2.3081031,F4.0
40155,53.493731,-2.3197333,F4.0
40156,53.4797835,-2.2887044,F4.0
40157,53.4797739,-2.2913281,F4.0
40158,53.5002879,-2.3101771,F4.0
40159,53.4819736,-2.3307996,F4.0
40160,53.4819686,-2.3309549,F4.0
40161,53.4997666,-2.2819302,F4.0
40162,53.4843219,-2.3110544,F4.0
40163,53.4819933,-2.3308546,F4.0
40164,53.484213,-2.2984959,F4.0
40165,53.4827435,-2.3089562,F4.0
40166,53.487667,-2.303158,F4.0
40167,53.4884247,-2.3082493,F4.0
40168,53.4852734,-2.2991119,F4.0
40169,53.4993491,-2.283175,F4.0
40170,53.4999144,-2.2831501,F4.0
40171,53.499886,-2.2843972,F4.0
40172,53.5022284,-2.3223037,F4.0
40173,53.4890031,-2.2941485,F4.0
40174,53.4846469,-2.3118168,F4.0
40175,53.4992995,-2.3135958,F4.0
40176,53.4846934,-2.309509,F4.0
40177,53.5034208,-2.3156269,F4.0
40178,53.4870993,-2.3292737,F4.0
40179,53.4899112,-2.2853682,F4.0
40180,53.4752869,-2.2805153,F4.0
40181,53.5018499,-2.3422126,F4.0
40182,53.4902105,-2.2874873,F4.0
